Timestamp,CanID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513920238.134205,019D,8,C3,2C,3C,D1,00,0C,A2,7F,R
1513920238.134617,00AA,8,2B,DE,2C,56,44,53,A8,00,R
1513920238.134862,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.135314,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.135554,00C9,8,84,0D,4A,07,00,00,18,00,R
1513920238.135800,018E,8,00,00,00,69,B6,9B,06,9B,R
1513920238.136043,0191,8,06,9B,06,AB,06,9B,00,00,R
1513920238.136275,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.136507,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.136988,0139,8,00,00,00,00,00,00,00,00,R
1513920238.137590,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.137838,0232,8,00,00,00,20,00,00,00,00,R
1513920238.140226,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.145879,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.146112,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.146345,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.147007,00AA,8,2B,DE,2C,56,46,53,A7,00,R
1513920238.147471,00C9,8,84,0D,40,0A,00,00,18,00,R
1513920238.147709,018E,8,00,00,00,69,B6,9B,06,9B,R
1513920238.148166,0191,8,06,9B,06,AB,06,9B,00,00,R
1513920238.148730,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.148975,01C3,8,06,9B,06,9B,FF,E0,00,03,R
1513920238.149221,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920238.149864,04D1,8,00,00,31,01,00,FB,00,00,R
1513920238.150096,0589,8,B8,2E,76,86,85,68,30,CA,R
1513920238.150335,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.156445,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.156682,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.157355,0182,8,76,22,01,00,00,00,00,00,R
1513920238.157954,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.158192,01FC,8,FE,D5,00,A9,00,00,02,BB,R
1513920238.158787,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.159471,0232,8,00,00,00,20,00,00,00,00,R
1513920238.159701,00AA,8,2B,DE,2C,56,40,53,AA,00,R
1513920238.160311,019D,8,03,2C,3C,D4,00,0C,A8,7F,R
1513920238.160548,00C9,8,84,0D,38,0D,00,00,18,00,R
1513920238.160959,018E,8,00,00,00,69,B6,9B,06,9B,R
1513920238.161202,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.161438,0191,8,06,9B,06,AB,06,9B,00,00,R
1513920238.161677,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.161921,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.163144,034C,8,E2,A2,0F,FE,03,FD,00,10,R
1513920238.166256,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.166492,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.170233,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.170879,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.172027,00AA,8,2B,DE,2C,56,42,53,A9,00,R
1513920238.172485,00C9,8,84,0D,32,00,00,00,18,00,R
1513920238.172724,018E,8,00,00,00,69,B6,9C,06,9C,R
1513920238.173179,0191,8,06,9B,06,AB,06,9C,00,00,R
1513920238.173744,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.174184,01C3,8,06,9B,06,9B,FF,F0,00,02,R
1513920238.174427,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920238.175062,02C3,8,07,49,06,86,00,00,51,00,R
1513920238.176008,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.176240,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.177077,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.177321,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920238.177570,0232,8,00,00,00,20,00,00,00,00,R
1513920238.180265,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.181299,03F1,8,00,9A,5F,08,00,FF,0A,4F,R
1513920238.183385,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.184221,019D,8,43,2C,3C,D3,00,0C,95,7F,R
1513920238.184643,00AA,8,2B,E5,2C,5B,44,53,A3,00,R
1513920238.184877,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.185330,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.185566,00C9,8,84,0D,2F,07,00,00,18,00,R
1513920238.185808,018E,8,00,00,00,69,B6,9C,06,9C,R
1513920238.186048,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.186280,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.186743,0191,8,06,9B,06,AB,06,9C,00,00,R
1513920238.186989,03C9,8,07,06,00,00,00,00,00,00,R
1513920238.190266,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.195890,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.196120,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.196355,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.197122,00AA,8,2B,E5,2C,5B,46,53,A2,00,R
1513920238.197806,01E9,8,00,10,00,0E,0F,FF,00,00,R
1513920238.198046,00C9,8,84,0D,2D,0A,00,00,18,00,R
1513920238.198532,018E,8,00,00,00,69,B6,9C,06,9C,R
1513920238.198852,0191,8,06,9B,06,AB,06,9C,00,00,R
1513920238.199518,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.199766,0232,8,00,00,00,20,00,00,00,00,R
1513920238.200006,01C3,8,06,9B,06,9B,FF,C0,00,01,R
1513920238.200248,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920238.200486,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.206134,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.206366,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.206831,012A,8,10,F0,70,6A,00,00,10,B0,R
1513920238.207066,01FC,8,FE,BB,00,CE,00,00,42,CE,R
1513920238.208455,034C,8,EA,A3,0F,FE,03,FD,00,10,R
1513920238.208711,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.209494,019D,8,83,2C,3C,D2,00,0C,8B,7F,R
1513920238.209726,00AA,8,2B,E5,2C,5C,40,53,A4,00,R
1513920238.210354,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.210593,00C9,8,84,0D,2C,0D,00,00,18,00,R
1513920238.210831,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.211067,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920238.211311,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.211549,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920238.216182,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.216411,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.216886,0135,8,00,00,1F,02,0C,11,00,00,R
1513920238.217487,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.217736,0232,8,00,00,00,20,00,00,00,00,R
1513920238.220235,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.220891,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.222026,00AA,8,2B,E5,2C,5C,42,53,A3,00,R
1513920238.222488,00C9,8,84,0D,24,00,00,00,18,00,R
1513920238.222728,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920238.223187,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920238.223749,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.224200,01C3,8,06,9C,06,9B,FF,D0,00,00,R
1513920238.224452,01C4,8,00,62,C0,30,00,00,00,00,R
1513920238.225085,02C3,8,07,49,06,86,00,00,51,00,R
1513920238.225333,03C1,8,07,65,F7,00,00,00,00,00,R
1513920238.225584,03D1,8,00,3D,80,00,00,17,00,00,R
1513920238.225829,03D3,8,80,00,20,00,3F,FF,5E,00,R
1513920238.226068,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.226300,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.226776,0137,8,00,00,00,00,00,00,00,00,R
1513920238.227157,03E9,8,00,00,03,EE,00,00,16,02,R
1513920238.230284,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.233394,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.234228,019D,8,C3,2C,3C,D1,00,0C,9B,7F,R
1513920238.234642,00AA,8,2B,EA,2C,5F,44,53,9F,00,R
1513920238.234886,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.235339,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.235574,00C9,8,84,0D,21,07,00,00,18,00,R
1513920238.235817,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920238.236049,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.236285,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.236762,0139,8,00,00,00,00,00,00,00,00,R
1513920238.237132,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920238.237600,01E9,8,00,0C,00,0E,0F,FD,00,00,R
1513920238.237848,0232,8,00,00,00,20,00,00,00,00,R
1513920238.240237,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.245897,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.246132,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.246369,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.247042,00AA,8,2B,EA,2C,5F,46,53,9E,00,R
1513920238.247499,00C9,8,84,0D,25,0A,00,00,18,00,R
1513920238.247739,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920238.248197,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920238.248768,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.249001,01C3,8,06,9C,06,9B,FF,E0,00,03,R
1513920238.249247,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920238.250384,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.256090,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.256322,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.257000,0182,8,76,22,01,00,00,00,00,00,R
1513920238.257833,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.258071,01FC,8,FE,B5,00,BA,00,00,82,BC,R
1513920238.258665,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.259336,0232,8,00,00,00,20,00,00,00,00,R
1513920238.259740,00AA,8,2B,EA,2C,5F,40,53,A1,00,R
1513920238.259970,019D,8,03,2C,3C,D4,00,0C,87,7F,R
1513920238.260591,00C9,8,84,0D,21,0D,00,00,18,00,R
1513920238.260835,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.261069,018E,8,00,00,00,69,D6,9D,06,9D,R
1513920238.261308,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.261543,0191,8,06,9D,06,AB,06,9D,00,00,R
1513920238.261788,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.263011,034C,8,F2,A5,0F,FE,03,FE,00,10,R
1513920238.266245,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.266476,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.270282,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.270900,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.272066,00AA,8,2B,ED,2C,61,42,53,9E,00,R
1513920238.272525,00C9,8,84,0D,1C,00,00,00,18,00,R
1513920238.272768,018E,8,00,00,00,69,D6,9D,06,9D,R
1513920238.273219,0191,8,06,9D,06,AB,06,9D,00,00,R
1513920238.273782,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.274222,01C3,8,06,9D,06,9B,FF,F0,00,02,R
1513920238.274462,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920238.275103,02C3,8,07,4A,06,85,00,00,50,00,R
1513920238.276062,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.276298,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.277129,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.277373,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920238.277621,0232,8,00,00,00,20,00,00,00,00,R
1513920238.280244,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.283404,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.284236,019D,8,43,2C,3C,D3,00,0C,76,7F,R
1513920238.284645,00AA,8,2B,ED,2C,61,44,53,9D,00,R
1513920238.284889,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.285341,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.285577,00C9,8,84,0D,31,07,00,00,18,00,R
1513920238.285819,018E,8,00,00,00,69,D6,9D,06,9D,R
1513920238.286056,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.286291,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.286756,0191,8,06,9D,06,AB,06,9D,00,00,R
1513920238.288769,03C9,8,07,06,00,00,00,00,00,00,R
1513920238.290246,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.295906,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.296138,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.296370,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.297145,00AA,8,2B,ED,2C,62,46,53,9B,00,R
1513920238.297829,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.298065,00C9,8,84,0D,39,0A,00,00,18,00,R
1513920238.298526,018E,8,00,00,00,69,D6,9D,06,9D,R
1513920238.298873,0191,8,06,9D,06,AB,06,9D,00,00,R
1513920238.299465,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.299713,0232,8,00,00,00,20,00,00,00,00,R
1513920238.299954,01C3,8,06,9D,06,9B,FF,C0,00,01,R
1513920238.300196,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920238.300434,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.306101,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.306321,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.306785,012A,8,10,F0,70,6A,00,00,10,80,R
1513920238.307025,01FC,8,FE,AF,00,AA,00,00,C2,AE,R
1513920238.308415,034C,8,FA,A4,0F,FD,03,FD,00,10,R
1513920238.308667,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.309300,019D,8,83,2C,3C,D2,00,0C,85,7F,R
1513920238.309713,00AA,8,2B,ED,2C,62,40,53,9E,00,R
1513920238.309956,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.310403,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.310641,00C9,8,84,0D,40,0D,00,00,18,00,R
1513920238.310886,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.311119,018E,8,00,00,00,69,D6,9B,06,9B,R
1513920238.311358,0191,8,06,9D,06,AB,06,9B,00,00,R
1513920238.316165,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.316398,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.316868,0135,8,00,00,1F,02,0C,11,00,00,R
1513920238.317466,01E9,8,00,0C,00,0E,0F,FD,00,00,R
1513920238.317714,0232,8,00,00,00,20,00,00,00,00,R
1513920238.320280,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.320910,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.322052,00AA,8,2B,E2,2C,59,42,53,A6,00,R
1513920238.322513,00C9,8,84,0D,46,00,00,00,18,00,R
1513920238.322751,018E,8,00,00,00,69,E6,9B,06,9B,R
1513920238.323205,0191,8,06,9E,06,AB,06,9B,00,00,R
1513920238.323768,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.324215,01C3,8,06,9E,06,9B,FF,D0,00,00,R
1513920238.324467,01C4,8,00,62,C0,30,00,00,00,00,R
1513920238.325102,02C3,8,07,48,06,86,00,00,50,00,R
1513920238.325350,03C1,8,07,65,F7,00,00,00,00,00,R
1513920238.325602,03D1,8,00,3E,80,00,00,17,00,00,R
1513920238.325846,03D3,8,80,00,20,00,5F,FE,5E,00,R
1513920238.326083,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.326319,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.326798,0137,8,00,00,00,00,00,00,00,00,R
1513920238.327178,03E9,8,00,00,03,EE,00,00,16,02,R
1513920238.330249,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.333413,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.334243,019D,8,C3,2C,3C,D1,00,0C,8F,7F,R
1513920238.334653,00AA,8,2B,E2,2C,59,44,53,A5,00,R
1513920238.334897,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.335350,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.335588,00C9,8,84,0D,48,07,00,00,18,00,R
1513920238.335828,018E,8,00,00,00,69,E6,9B,06,9B,R
1513920238.336060,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.336296,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.336774,0139,8,00,00,00,00,00,00,00,00,R
1513920238.337137,0191,8,06,9E,06,AB,06,9B,00,00,R
1513920238.337610,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920238.337858,0232,8,00,00,00,20,00,00,00,00,R
1513920238.340254,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.345916,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.346149,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.346382,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.347065,00AA,8,2B,E2,2C,59,46,53,A4,00,R
1513920238.347525,00C9,8,84,0D,4E,0A,00,00,18,00,R
1513920238.347765,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920238.348219,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920238.348784,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920238.349024,01C3,8,06,9C,06,9B,FF,E0,00,03,R
1513920238.349271,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920238.350251,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.356432,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.356669,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.357342,0182,8,76,22,01,00,00,00,00,00,R
1513920238.357941,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920238.358183,01FC,8,FE,B7,00,B8,00,00,02,AC,R
1513920238.358778,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.359462,0232,8,00,00,00,20,00,00,00,00,R
1513920238.359692,00AA,8,2B,E2,2C,59,40,53,A7,00,R
1513920238.360307,019D,8,03,2C,3C,D4,00,0C,81,7F,R
1513920238.360547,00C9,8,84,0D,54,0D,00,00,18,00,R
1513920238.360958,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920238.361201,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.361438,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920238.361676,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.361920,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.363146,034C,8,E2,A1,0F,FD,03,FD,00,10,R
1513920238.366250,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.366487,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.370256,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.370920,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.372047,00AA,8,2B,DB,2C,55,42,53,AA,00,R
1513920238.372511,00C9,8,84,0D,55,00,00,00,18,00,R
1513920238.372749,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920238.373205,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920238.373779,01BA,8,06,9A,69,A6,8B,69,B7,21,R
1513920238.374220,01C3,8,06,9C,06,9B,FF,F0,00,02,R
1513920238.374460,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920238.375101,02C3,8,07,49,06,86,00,00,51,00,R
1513920238.375342,03F9,8,00,A7,53,80,5F,88,FF,38,R
1513920238.375716,03FC,8,40,59,0A,6E,6E,00,6E,6E,R
1513920238.376003,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.376232,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.377292,01E9,8,00,0C,00,0E,0F,FE,00,00,R
1513920238.377540,0232,8,00,00,00,20,00,00,00,00,R
1513920238.378985,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920238.380251,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.383421,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.384257,019D,8,43,2C,3C,D3,00,0C,7D,7F,R
1513920238.384667,00AA,8,2B,DB,2C,55,44,53,A9,00,R
1513920238.384912,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.385364,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.385600,00C9,8,84,0D,54,07,00,00,18,00,R
1513920238.385842,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920238.386077,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.386309,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.386771,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920238.388797,03C9,8,07,06,00,00,00,00,00,00,R
1513920238.390263,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.395923,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.396156,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.396392,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.397030,00AA,8,2B,DB,2C,55,46,53,A8,00,R
1513920238.397840,00C9,8,84,0D,52,0A,00,00,18,00,R
1513920238.398296,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920238.398648,0191,8,06,9B,06,AB,06,9A,00,00,R
1513920238.399106,01E9,8,00,10,00,0E,0F,FF,00,00,R
1513920238.399331,01BA,8,06,9A,69,A6,8B,69,B7,21,R
1513920238.399579,0232,8,00,00,00,20,00,00,00,00,R
1513920238.399820,01C3,8,06,9B,06,9B,FF,C0,00,01,R
1513920238.400268,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920238.400506,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.406116,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.406349,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.406818,012A,8,10,F0,70,6A,00,00,10,90,R
1513920238.407060,01FC,8,FE,AF,00,E0,00,00,42,D4,R
1513920238.408446,034C,8,EA,A4,0F,FF,03,FD,00,10,R
1513920238.408708,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.409554,019D,8,83,2C,3C,D2,00,0C,9E,7E,R
1513920238.409783,00AA,8,2B,DB,2C,55,40,53,AB,00,R
1513920238.410412,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.410650,00C9,8,84,0D,52,0D,00,00,18,00,R
1513920238.410888,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.411124,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920238.411369,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.411605,0191,8,06,9B,06,AB,06,9A,00,00,R
1513920238.416168,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.416401,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.416876,0135,8,00,00,1F,02,0C,11,00,00,R
1513920238.417482,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920238.417730,0232,8,00,00,00,20,00,00,00,00,R
1513920238.420240,01E5,8,5C,00,90,30,00,00,01,58,R
1513920238.420925,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.422041,00AA,8,2B,DB,2C,55,42,53,AA,00,R
1513920238.422501,00C9,8,84,0D,4A,00,00,00,18,00,R
1513920238.422742,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920238.423198,0191,8,06,9B,06,AB,06,9A,00,00,R
1513920238.423765,01BA,8,06,9A,69,A6,8B,69,B7,21,R
1513920238.424213,01C3,8,06,9B,06,9B,FF,D0,00,00,R
1513920238.424466,01C4,8,00,62,C0,30,00,00,00,00,R
1513920238.425101,02C3,8,07,49,06,86,00,00,52,00,R
1513920238.425349,03C1,8,07,65,F7,00,00,00,00,00,R
1513920238.425599,03D1,8,00,3D,80,00,00,17,00,00,R
1513920238.425842,03D3,8,80,00,20,00,7F,FD,5E,00,R
1513920238.426075,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920238.426307,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920238.426784,0137,8,00,00,00,00,00,00,00,00,R
1513920238.427167,03E9,8,00,00,03,EE,00,00,16,02,R
1513920238.428883,03F1,8,00,9A,5F,08,00,FF,0A,4F,R
1513920238.430244,01E5,8,5C,00,90,50,00,00,01,78,R
1513920238.433432,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.434262,019D,8,C3,2C,3C,D1,00,0C,95,7F,R
1513920238.434672,00AA,8,2B,DB,2C,55,44,53,A9,00,R
1513920238.434917,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.435368,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920238.435607,00C9,8,84,0D,3F,07,00,00,18,00,R
1513920238.435856,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920238.436087,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920238.436324,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920238.436800,0139,8,00,00,00,00,00,00,00,00,R
1513920238.437168,0191,8,06,9B,06,AB,06,9A,00,00,R
1513920238.437639,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920238.437887,0232,8,00,00,00,20,00,00,00,00,R
1513920238.440246,01E5,8,5C,00,90,70,00,00,01,98,R
1513920238.445935,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.446169,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920238.446405,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920238.447056,00AA,8,2B,DB,2C,55,46,53,A8,00,R
1513920238.447517,00C9,8,84,0D,34,0A,00,00,18,00,R
1513920238.447756,018E,8,00,00,00,69,B6,9C,06,9C,R
1513920238.448212,0191,8,06,9B,06,AB,06,9C,00,00,R
1513920238.448787,01BA,8,06,9A,69,A6,8B,69,B7,21,R
1513920238.449027,01C3,8,06,9B,06,9B,FF,E0,00,03,R
1513920238.449274,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920238.450248,01E5,8,5C,00,90,10,00,00,01,38,R
1513920238.456244,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920238.456477,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920238.457153,0182,8,76,22,01,00,00,00,00,00,R
1513920238.457753,01E9,8,00,0C,00,0E,0F,FD,00,00,R
1513920238.457993,01FC,8,FE,7F,00,84,00,00,82,50,R
1513920238.458790,00F9,8,00,00,40,00,00,00,00,00,R
1513920238.459038,0232,8,00,00,00,20,00,00,00,00,R
1513920238.459684,00AA,8,2B,E7,2C,5D,40,53,A3,00,R
1513920238.460295,019D,8,03,2C,3C,D4,00,0C,88,7E,R
1513920238.460533,00C9,8,84,0D,2F,0D,00,00,18,00,R
1513920238.460943,018E,8,00,00,00,69,B6,9C,06,9C,R
1513920238.461187,01AF,8,00,00,00,00,00,00,86,FF,R
1513920238.461424,0191,8,06,9B,06,AB,06,9C,00,00,R
1513920238.461662,01E5,8,5C,00,90,30,00,00,01,58,R
